Date,Open,High,Low,Close,Adj Close,Volume
"Nov 1, 2024",147.44,148.47,147.43,147.74,146.51,"6,896,900"
"Oct 31, 2024",147.24,147.93,146.84,146.87,145.64,"6,701,100"
"Oct 30, 2024",146.14,148.17,145.62,148.12,146.88,"9,211,800"
"Oct 29, 2024",148.71,149.32,148.33,148.4,147.16,"7,342,600"
"Oct 28, 2024",149.01,149.49,148.62,148.81,147.57,"4,923,500"
"Oct 25, 2024",149.92,150,148.42,148.59,147.35,"5,314,500"
"Oct 24, 2024",150.4,151.01,149.37,149.41,148.16,"5,066,300"
"Oct 23, 2024",150.7,150.93,149.6,150.4,149.15,"4,910,200"
"Oct 22, 2024",150.53,151.39,150.4,151.11,149.85,"5,166,900"
"Oct 21, 2024",152.73,153.14,151.18,151.33,150.07,"4,825,900"
"Oct 18, 2024",152.5,153.5,152.06,153.13,151.85,"9,823,900"
"Oct 17, 2024",152.77,153.02,152.29,152.39,151.12,"5,430,000"
"Oct 16, 2024",152.65,153.61,152.24,153.28,152,"4,510,200"
"Oct 15, 2024",152.67,154.59,152.51,152.85,151.57,"9,088,600"
"Oct 14, 2024",154.06,155.01,153.53,154.74,153.45,"4,819,800"
"Oct 11, 2024",153.25,154.07,153.03,153.89,152.61,"9,354,000"
"Oct 10, 2024",153.34,153.46,152.4,152.77,151.5,"4,385,500"
"Oct 9, 2024",151.93,153.46,151.57,153.34,152.06,"7,840,000"
"Oct 8, 2024",151.37,152.03,151.24,151.79,150.52,"4,726,600"
"Oct 7, 2024",151.65,152.11,150.69,150.97,149.71,"5,922,800"
"Oct 4, 2024",151.75,152.02,150.88,151.64,150.37,"6,590,100"
"Oct 3, 2024",152.52,152.66,151.24,151.52,150.26,"5,551,000"
"Oct 2, 2024",153.02,153.38,151.87,152.9,151.62,"7,158,400"
"Oct 1, 2024",154.14,154.35,152.63,153.21,151.93,"10,560,200"
"Sep 30, 2024",152.81,154.06,152.58,154.02,152.73,"7,233,800"
"Sep 27, 2024",153.3,154.2,153.01,153.02,151.74,"7,312,500"
"Sep 26, 2024",152.49,153.29,152.23,153.1,151.82,"6,172,900"
"Sep 25, 2024",154.56,154.78,152.53,152.59,151.32,"5,940,100"
"Sep 24, 2024",154.33,154.39,153.36,154.09,152.8,"5,341,600"
"Sep 23, 2024",0.577 Dividend,,,,,
"Sep 23, 2024",155.19,155.21,154.12,154.4,153.11,"6,416,400"
"Sep 20, 2024",155.41,155.98,154.9,155.28,153.41,"8,541,600"
"Sep 19, 2024",156.76,156.76,155.51,155.92,154.04,"6,717,400"
"Sep 18, 2024",155.49,156.98,154.76,155.36,153.49,"7,148,900"
"Sep 17, 2024",157.05,157.09,155.07,155.62,153.75,"6,280,000"
"Sep 16, 2024",156.98,157.59,156.67,157.24,155.35,"4,711,900"
"Sep 13, 2024",155.91,156.64,155.7,156.16,154.28,"4,358,500"
"Sep 12, 2024",155.24,155.98,153.79,155.84,153.97,"4,838,100"
"Sep 11, 2024",155.18,155.46,152.85,155.28,153.41,"6,636,500"
"Sep 10, 2024",155.24,155.85,154.66,155.74,153.87,"7,337,200"
"Sep 9, 2024",154.34,155.52,153.75,155.03,153.17,"6,169,200"
"Sep 6, 2024",155.02,155.66,153.63,153.95,152.1,"7,651,800"
"Sep 5, 2024",156.46,156.55,153.73,154.48,152.62,"7,245,600"
"Sep 4, 2024",156.69,159.64,155.86,156.63,154.75,"8,235,500"
"Sep 3, 2024",156.88,157.84,156.47,156.9,155.01,"7,674,900"
"Aug 30, 2024",156.23,157.28,155.55,157.2,155.31,"7,020,600"
"Aug 29, 2024",156.41,156.83,155.46,156.12,154.24,"4,339,200"
"Aug 28, 2024",155.51,156.44,155.06,155.79,153.92,"5,150,100"
"Aug 27, 2024",155.52,156.04,155.06,155.61,153.74,"3,785,400"
"Aug 26, 2024",155.6,156.08,155.22,155.37,153.5,"4,433,600"
"Aug 23, 2024",155.19,155.56,154.64,155.45,153.58,"4,069,400"
"Aug 22, 2024",155.2,155.35,153.99,154.78,152.92,"4,951,800"
"Aug 21, 2024",154.74,155.08,154.14,154.68,152.82,"5,530,100"
"Aug 20, 2024",154.21,155.21,154.05,154.42,152.56,"4,878,300"
"Aug 19, 2024",152.88,153.94,152.79,153.8,151.95,"4,729,600"
"Aug 16, 2024",152.66,153.12,152.23,152.87,151.03,"4,562,500"
"Aug 15, 2024",152.46,152.95,151.75,152.71,150.87,"5,886,800"
"Aug 14, 2024",151.03,151.98,150.67,151.76,149.93,"4,837,300"
"Aug 13, 2024",150,151.37,149.83,151.22,149.4,"4,815,700"
"Aug 12, 2024",150.34,150.34,148.98,149.41,147.61,"5,044,300"
"Aug 9, 2024",149.5,150.36,149.18,149.98,148.18,"8,550,400"
"Aug 8, 2024",148.29,149.37,147.62,149.24,147.44,"11,479,100"
"Aug 7, 2024",147.41,148.12,145.54,146.01,144.25,"11,485,000"
"Aug 6, 2024",147.42,149.38,146.95,147.51,145.74,"13,335,600"
"Aug 5, 2024",148.5,148.79,146.19,146.83,145.06,"17,575,600"
"Aug 2, 2024",151.39,151.77,148.62,150.86,149.05,"15,742,100"
"Aug 1, 2024",150.4,151.33,149.49,151.16,149.34,"10,357,700"
"Jul 31, 2024",150.12,150.66,149.05,149.63,147.83,"8,417,800"
"Jul 30, 2024",150.05,151.11,149.11,150.18,148.37,"7,269,400"
"Jul 29, 2024",149.98,150.56,149.26,150.05,148.25,"8,227,200"
"Jul 26, 2024",149.1,150.93,149.01,149.96,148.16,"6,028,800"
"Jul 25, 2024",149.42,151.53,148.96,149.12,147.33,"11,472,800"
"Jul 24, 2024",148.71,150.06,148.21,149.87,148.07,"6,870,400"
"Jul 23, 2024",149.33,149.42,148.47,148.63,146.84,"3,553,300"
"Jul 22, 2024",148.62,148.99,147.88,148.72,146.93,"5,190,200"
"Jul 19, 2024",147.86,148.58,147.28,147.87,146.09,"5,985,700"
"Jul 18, 2024",149.58,150.56,146.86,147.12,145.35,"11,033,400"
"Jul 17, 2024",148.83,151.33,148.64,150.54,148.73,"10,395,500"
"Jul 16, 2024",148.64,149.89,148.31,149.86,148.06,"7,602,500"
"Jul 15, 2024",148.84,148.98,147.53,147.75,145.97,"5,804,100"
"Jul 12, 2024",147.85,148.89,147.74,148.27,146.49,"6,614,600"
"Jul 11, 2024",146.33,147.74,146.15,147.35,145.58,"7,690,700"
"Jul 10, 2024",145.11,146.34,144.79,146.32,144.56,"5,342,300"
"Jul 9, 2024",144.56,145.03,143.7,144.95,143.21,"8,336,700"
"Jul 8, 2024",144.57,144.97,143.88,144.25,142.51,"4,001,500"
"Jul 5, 2024",143.61,144.49,142.88,144.41,142.67,"4,846,900"
"Jul 3, 2024",144.66,144.67,142.73,143.3,141.58,"7,654,000"
"Jul 2, 2024",144.41,144.62,143.59,144.4,142.66,"7,536,100"
"Jul 1, 2024",146.04,147.49,144.65,144.93,143.19,"6,562,000"
"Jun 28, 2024",146.41,147.02,145.1,145.75,144,"7,656,800"
"Jun 27, 2024",146.22,146.28,145.03,145.87,144.12,"4,637,900"
"Jun 26, 2024",146.37,146.63,145.77,146.11,144.35,"4,572,700"
"Jun 25, 2024",147.26,147.47,146.28,146.63,144.87,"5,171,600"
"Jun 24, 2024",0.573 Dividend,,,,,
"Jun 24, 2024",146.83,147.61,146.45,147.09,145.32,"6,446,100"
"Jun 21, 2024",146.59,147.12,146.24,146.81,144.48,"8,535,400"
"Jun 20, 2024",145.47,146.59,145.27,146.4,144.07,"6,653,600"
"Jun 18, 2024",145.89,146.4,145.6,145.92,143.6,"4,872,600"
"Jun 17, 2024",145.26,145.96,144.96,145.73,143.42,"4,542,800"
"Jun 14, 2024",145.63,145.92,145.03,145.88,143.56,"4,109,600"
"Jun 13, 2024",145.51,146.17,144.58,145.93,143.61,"4,720,600"
"Jun 12, 2024",146.99,147.04,145.67,146.05,143.73,"6,522,700"
"Jun 11, 2024",146.86,146.86,145.73,146.36,144.04,"5,194,000"
"Jun 10, 2024",146.2,147.01,145.67,146.97,144.64,"5,397,700"
"Jun 7, 2024",146.13,147.16,145.96,146.43,144.1,"5,222,300"
"Jun 6, 2024",145.68,146.58,145.18,146.27,143.95,"5,425,800"
"Jun 5, 2024",145.3,145.95,144.49,145.79,143.47,"5,373,400"
"Jun 4, 2024",144.58,145.53,144.04,145.13,142.82,"6,964,200"
"Jun 3, 2024",143.6,145.14,143.35,144.71,142.41,"10,303,300"
"May 31, 2024",142.08,143.78,141.91,143.7,141.42,"7,945,900"
"May 30, 2024",140.99,142.14,140.68,141.63,139.38,"7,395,500"
"May 29, 2024",141.45,141.73,140.95,141.56,139.31,"6,838,200"
"May 28, 2024",144.1,144.1,142.07,142.67,140.4,"8,375,100"
"May 24, 2024",145.1,145.33,144.33,144.42,142.13,"3,948,800"
"May 23, 2024",146.27,146.28,144.81,144.91,142.61,"5,155,900"
"May 22, 2024",145.86,146.95,145.77,146.51,144.18,"6,831,200"
"May 21, 2024",146.26,146.88,145.88,146.25,143.93,"4,048,900"
"May 20, 2024",146.16,146.36,145.69,146,143.68,"3,890,000"
"May 17, 2024",146,146.34,145.44,146.31,143.99,"7,071,600"
"May 16, 2024",145.89,146.44,145.62,146.03,143.71,"6,740,800"
"May 15, 2024",144.7,146.36,144.64,146.2,143.88,"8,433,700"
"May 14, 2024",143.65,144.13,143.11,144.06,141.77,"6,198,700"
"May 13, 2024",143.88,144.01,143.19,143.45,141.17,"5,351,500"
"May 10, 2024",143.49,144.09,143.39,143.59,141.31,"6,324,900"
"May 9, 2024",142.25,143.38,142.23,143.3,141.02,"6,821,800"
"May 8, 2024",142.86,142.88,141.9,142.08,139.82,"5,461,100"
"May 7, 2024",141.72,142.7,141.7,142.57,140.31,"7,720,600"
"May 6, 2024",140.95,141.44,140.64,141.4,139.15,"5,605,100"
"May 3, 2024",141.09,141.23,140.1,140.83,138.59,"8,539,300"
"May 2, 2024",141.34,141.44,139.72,140.48,138.25,"8,425,500"
"May 1, 2024",139.71,141.84,139.55,140.58,138.35,"10,710,200"
"Apr 30, 2024",140.9,141.2,140.23,140.33,138.1,"9,677,700"
"Apr 29, 2024",140.13,140.83,139.73,140.43,138.2,"6,388,600"
"Apr 26, 2024",139.4,140.33,139.3,139.96,137.74,"6,013,800"
"Apr 25, 2024",140.77,141,139.2,139.92,137.7,"9,693,300"
"Apr 24, 2024",140.99,141.15,140.22,140.86,138.62,"7,378,600"
"Apr 23, 2024",140.82,141.56,140.18,141.3,139.06,"8,615,500"
"Apr 22, 2024",139.38,140.59,138.93,139.48,137.26,"8,531,300"
"Apr 19, 2024",139.15,139.34,138.45,138.95,136.74,"9,667,300"
"Apr 18, 2024",138.53,139.25,138.21,138.43,136.23,"8,105,800"
"Apr 17, 2024",139.49,139.62,138.22,138.44,136.24,"8,480,100"
"Apr 16, 2024",139.83,139.83,138.59,138.68,136.48,"10,170,500"
"Apr 15, 2024",140.12,140.63,138.41,138.63,136.43,"10,383,600"
"Apr 12, 2024",140.28,140.29,138.46,138.91,136.7,"13,796,300"
"Apr 11, 2024",142.02,142.05,140.6,141.01,138.77,"8,153,900"
"Apr 10, 2024",141.84,142.24,141.1,141.59,139.34,"13,052,700"
"Apr 9, 2024",143.07,143.35,142.28,143.27,140.99,"10,534,400"
"Apr 8, 2024",143.11,143.11,142.54,142.76,140.49,"9,128,200"
"Apr 5, 2024",141.73,143.69,141.61,143.22,140.94,"9,073,100"
"Apr 4, 2024",144.93,145.02,141.87,141.95,139.7,"12,685,700"
"Apr 3, 2024",144.44,145.09,143.69,144.03,141.74,"8,453,400"
"Apr 2, 2024",144.49,144.65,143.44,144.19,141.9,"10,776,400"
"Apr 1, 2024",147.64,147.73,145.94,146.47,144.14,"7,378,300"
"Mar 28, 2024",147.92,148.23,147.68,147.73,145.38,"8,090,200"
"Mar 27, 2024",147.01,147.71,146.62,147.71,145.36,"8,797,400"
"Mar 26, 2024",145.53,145.94,145.14,145.77,143.45,"6,942,400"
"Mar 25, 2024",145.71,145.86,145.01,145.24,142.93,"5,253,000"
"Mar 22, 2024",145.85,146.22,145.26,145.44,143.13,"5,537,200"
"Mar 21, 2024",145.75,146.17,145.34,145.64,143.33,"8,865,300"
"Mar 20, 2024",145.43,145.5,144.64,145.45,143.14,"8,268,200"
"Mar 19, 2024",144.94,145.87,144.52,145.78,143.46,"5,240,200"
"Mar 18, 2024",0.523 Dividend,,,,,
"Mar 18, 2024",145.43,145.57,144.72,144.82,142.52,"6,407,000"
"Mar 15, 2024",145.02,145.66,144.85,145.36,142.54,"10,570,500"
"Mar 14, 2024",146.55,146.66,145.13,145.94,143.11,"9,605,700"
"Mar 13, 2024",147.59,147.7,145.89,146.46,143.61,"7,874,200"
"Mar 12, 2024",146.45,147.39,145.96,147.03,144.17,"7,143,700"
"Mar 11, 2024",146.1,146.61,145.29,146.35,143.51,"7,723,800"
"Mar 8, 2024",146.56,147.25,146.17,146.43,143.59,"7,802,500"
"Mar 7, 2024",146.38,147.05,146.18,146.7,143.85,"6,438,300"
"Mar 6, 2024",145.3,146.56,145.3,146.02,143.18,"8,085,300"
"Mar 5, 2024",146.17,146.41,144.55,145.03,142.21,"9,743,400"
"Mar 4, 2024",145.92,146.68,145.77,146.12,143.28,"10,657,800"
"Mar 1, 2024",145.15,146.44,144.51,146.34,143.5,"8,741,400"
"Feb 29, 2024",146,146.24,144.72,144.82,142.01,"9,435,600"
"Feb 28, 2024",146.12,146.28,145.32,146.01,143.17,"8,038,800"
"Feb 27, 2024",146.38,147.19,146.04,146.74,143.89,"7,374,000"
"Feb 26, 2024",147.77,148.11,146.97,147.1,144.24,"7,248,300"
"Feb 23, 2024",147.66,148.27,147.34,147.86,144.99,"9,194,600"
"Feb 22, 2024",145.64,147.43,145.33,147.16,144.3,"9,130,000"
"Feb 21, 2024",144.66,145.49,144.24,145.45,142.62,"7,213,800"
"Feb 20, 2024",145.73,146.19,144.76,145.13,142.31,"9,120,400"
"Feb 16, 2024",145.34,146.6,144.82,145.62,142.79,"8,424,100"
"Feb 15, 2024",144.2,145.43,143.99,145.15,142.33,"9,294,800"
"Feb 14, 2024",143.35,144.15,143.07,144.1,141.3,"9,701,100"
"Feb 13, 2024",143.47,144.47,142.15,142.86,140.08,"11,170,000"
"Feb 12, 2024",143.82,144.24,143.14,144.2,141.4,"6,645,500"
"Feb 9, 2024",144.06,144.29,143.54,144.01,141.21,"7,447,800"
"Feb 8, 2024",144.23,144.23,143.47,144.12,141.32,"6,672,400"
"Feb 7, 2024",144.34,145.03,144.07,144.37,141.57,"7,884,600"
"Feb 6, 2024",143.54,144.09,142.82,143.98,141.18,"10,159,000"
"Feb 5, 2024",142.5,143.31,141.78,142.43,139.66,"9,631,700"
"Feb 2, 2024",142.15,142.65,141.27,141.99,139.23,"10,629,200"
"Feb 1, 2024",140.55,142.2,139.87,142.2,139.44,"8,503,600"
"Jan 31, 2024",141.64,141.75,140.35,140.38,137.65,"10,223,100"
"Jan 30, 2024",140.48,140.82,139.81,140.57,137.84,"5,940,300"
"Jan 29, 2024",139.4,140.26,139.31,140.25,137.53,"6,229,600"
"Jan 26, 2024",139.44,139.56,138.92,139.27,136.56,"5,759,100"
"Jan 25, 2024",138.2,138.51,137.21,138.48,135.79,"10,050,200"
"Jan 24, 2024",140.34,140.68,138.67,138.69,136,"9,104,900"
"Jan 23, 2024",139.89,140.06,138.97,139.97,137.25,"6,407,400"
"Jan 22, 2024",139.58,140.44,139.23,140.07,137.35,"7,831,400"
"Jan 19, 2024",139.46,139.82,138.69,139.46,136.75,"8,841,300"
"Jan 18, 2024",138.2,139.51,137.52,139.38,136.67,"8,929,300"
"Jan 17, 2024",139.45,140.09,139.01,139.4,136.69,"8,337,200"
"Jan 16, 2024",140.17,140.36,139.46,139.68,136.97,"7,426,900"
"Jan 12, 2024",140.48,141.16,140.05,140.52,137.79,"8,026,400"
"Jan 11, 2024",140.79,141.03,140,140.87,138.13,"7,182,300"
"Jan 10, 2024",140.41,141.14,139.88,140.97,138.23,"9,773,300"
"Jan 9, 2024",140.2,141.56,139.87,140.33,137.6,"9,201,300"
"Jan 8, 2024",139.16,140.38,138.59,140.35,137.62,"7,999,400"
"Jan 5, 2024",138.92,139.7,138.53,139.12,136.42,"9,436,900"
"Jan 4, 2024",138.98,140,138.74,139.24,136.54,"11,649,200"
"Jan 3, 2024",139.24,139.53,138.38,138.55,135.86,"9,585,000"
"Jan 2, 2024",136.04,139.05,135.97,138.78,136.08,"11,785,900"
"Dec 29, 2023",136.24,136.62,135.82,136.38,133.73,"5,590,000"
"Dec 28, 2023",136,136.7,135.98,136.24,133.59,"5,800,200"
"Dec 27, 2023",135.17,135.98,135.14,135.89,133.25,"5,444,100"
"Dec 26, 2023",134.91,135.68,134.74,135.32,132.69,"3,688,600"
"Dec 22, 2023",134.68,135.44,134.48,135.02,132.4,"5,355,100"
"Dec 21, 2023",133.53,134.45,133.22,134.35,131.74,"5,606,800"
"Dec 20, 2023",134.6,134.68,132.72,132.73,130.15,"7,299,000"
"Dec 19, 2023",133.95,134.75,133.74,134.68,132.06,"6,358,200"
"Dec 18, 2023",0.598 Dividend,,,,,
"Dec 18, 2023",134.06,134.2,133.43,133.78,131.18,"5,944,300"
"Dec 15, 2023",134.68,134.94,133.66,134.16,130.97,"8,296,600"
"Dec 14, 2023",136.43,136.51,134.8,135.31,132.09,"10,098,700"
"Dec 13, 2023",132.94,136.01,132.76,135.97,132.73,"9,074,300"
"Dec 12, 2023",133.13,133.7,132.5,133.51,130.33,"6,779,000"
"Dec 11, 2023",132.78,133.19,132.13,132.94,129.78,"9,016,800"
"Dec 8, 2023",131.94,132.38,131.28,132.07,128.93,"6,007,600"
"Dec 7, 2023",132.03,132.35,131.25,131.85,128.71,"6,396,700"
"Dec 6, 2023",132.2,132.45,131.75,132.01,128.87,"6,210,400"
"Dec 5, 2023",131.81,132.12,131.09,131.91,128.77,"6,581,000"
"Dec 4, 2023",131.48,132.33,131.44,132.08,128.94,"6,943,900"
"Dec 1, 2023",131.13,131.97,131.03,131.83,128.69,"9,370,900"
"Nov 30, 2023",129.78,131.39,129.33,131.31,128.19,"7,743,100"
"Nov 29, 2023",129.5,130.38,129.44,129.68,126.59,"6,979,000"
"Nov 28, 2023",130.08,130.37,129.55,129.64,126.56,"6,261,300"
"Nov 27, 2023",130.85,131.29,130.07,130.31,127.21,"10,530,200"
"Nov 24, 2023",130.69,131.16,130.68,131.13,128.01,"3,708,800"
"Nov 22, 2023",130.24,130.74,130.07,130.43,127.33,"6,737,700"
"Nov 21, 2023",129.47,130.07,129.31,129.81,126.72,"8,373,000"
"Nov 20, 2023",127.75,129.31,127.66,129.03,125.96,"6,910,000"
"Nov 17, 2023",128.78,128.99,127.86,128.25,125.2,"6,766,100"
"Nov 16, 2023",128.34,128.78,127.85,128.51,125.45,"7,665,900"
"Nov 15, 2023",127.95,128.47,127.64,127.96,124.92,"9,262,700"
"Nov 14, 2023",127.73,128.71,127.41,127.86,124.82,"11,216,900"
"Nov 13, 2023",126.4,127.25,125.67,127,123.98,"11,373,800"
"Nov 10, 2023",126,126.45,124.6,126.27,123.27,"10,401,300"
"Nov 9, 2023",128.05,128.2,125.4,125.52,122.53,"13,905,500"
"Nov 8, 2023",128.89,128.89,127.39,128.17,125.12,"10,021,100"
"Nov 7, 2023",128.21,128.66,127.87,128.35,125.3,"8,241,900"
"Nov 6, 2023",127.95,128.46,127.43,128.26,125.21,"8,425,100"
"Nov 3, 2023",127.65,128.2,127.2,127.41,124.38,"11,635,600"
"Nov 2, 2023",125.28,126.89,124.95,126.78,123.76,"11,894,000"
"Nov 1, 2023",124.39,125.41,124.17,124.8,121.83,"13,802,600"
"Oct 31, 2023",124.27,124.7,123.55,124.54,121.58,"13,917,400"
"Oct 30, 2023",123.78,124.21,122.89,123.83,120.88,"15,224,500"
"Oct 27, 2023",124.91,125.07,122.59,123.14,120.21,"13,566,100"
"Oct 26, 2023",125.47,126.41,125.16,125.26,122.28,"14,699,100"
"Oct 25, 2023",127.07,127.46,125.57,126.51,123.5,"11,427,000"
"Oct 24, 2023",126.85,128.05,126.85,127.65,124.61,"9,375,900"
"Oct 23, 2023",127.97,128.4,127.14,127.26,124.23,"12,344,200"
"Oct 20, 2023",128.31,128.98,128.04,128.06,125.01,"12,296,300"
"Oct 19, 2023",129.68,129.82,127.77,128.57,125.51,"15,492,500"
"Oct 18, 2023",131.17,131.54,129.62,129.85,126.76,"10,085,700"
"Oct 17, 2023",130.54,131.71,130.44,130.99,127.87,"9,149,900"
"Oct 16, 2023",130.71,131.92,130.6,131.17,128.05,"10,545,000"
"Oct 13, 2023",129.86,130.94,129.46,130.19,127.09,"11,383,800"
"Oct 12, 2023",130.6,130.85,129.28,129.38,126.3,"10,927,700"
"Oct 11, 2023",131.24,131.45,129.92,130.5,127.39,"9,591,800"
"Oct 10, 2023",130.42,131.67,129.97,131.08,127.96,"8,154,900"
"Oct 9, 2023",129.65,130.58,129.13,130.46,127.36,"8,047,600"
"Oct 6, 2023",128.3,130.42,128.23,130.01,126.92,"10,692,100"
"Oct 5, 2023",128.25,128.89,127.52,128.66,125.6,"9,609,700"
"Oct 4, 2023",127.53,128.14,126.93,127.96,124.92,"10,064,300"
"Oct 3, 2023",127.93,128.2,126.88,127.42,124.39,"11,971,100"
"Oct 2, 2023",128.33,128.6,127.06,128.56,125.5,"16,035,100"
"Sep 29, 2023",130,130.12,128.54,128.74,125.68,"12,692,300"
"Sep 28, 2023",129.32,130.09,129.32,129.72,126.63,"9,129,000"
"Sep 27, 2023",129.99,130.12,128.15,129.1,126.03,"9,888,600"
"Sep 26, 2023",130.26,130.68,129.65,129.75,126.66,"8,200,700"
"Sep 25, 2023",130.02,130.9,129.66,130.86,127.75,"6,826,300"
"Sep 22, 2023",130.25,130.92,130,130.15,127.05,"7,790,300"
"Sep 21, 2023",131.32,131.54,130.36,130.42,127.32,"7,979,500"
"Sep 20, 2023",132.14,132.51,131.55,131.57,128.44,"6,350,700"
"Sep 19, 2023",131.23,131.84,130.68,131.56,128.43,"6,252,400"
"Sep 18, 2023",0.54 Dividend,,,,,
"Sep 18, 2023",131.86,131.99,130.95,131.45,128.32,"6,559,400"
"Sep 15, 2023",132.92,133.55,132.1,132.19,128.52,"9,611,900"
"Sep 14, 2023",133.57,133.65,132.84,133.24,129.54,"6,433,300"
"Sep 13, 2023",132.48,133.35,132.44,132.82,129.13,"6,430,300"
"Sep 12, 2023",132.57,133.15,131.85,132.8,129.11,"6,941,700"
"Sep 11, 2023",132,133.23,131.98,132.97,129.28,"7,179,000"
"Sep 8, 2023",131.78,132.46,131.75,132.06,128.39,"8,716,900"
"Sep 7, 2023",131.87,132.63,131.77,132.06,128.39,"11,055,700"
"Sep 6, 2023",132.03,132.16,130.83,131.47,127.82,"12,840,000"
"Sep 5, 2023",133.64,133.74,132.19,132.19,128.52,"11,042,600"
"Sep 1, 2023",134.24,134.24,133.22,133.57,129.86,"10,183,600"
"Aug 31, 2023",134.84,134.91,133.18,133.21,129.51,"7,540,200"
"Aug 30, 2023",135.25,135.66,134.7,134.82,131.07,"7,892,700"
"Aug 29, 2023",133.9,134.92,133.72,134.92,131.17,"10,737,000"
"Aug 28, 2023",133.88,134.31,133.23,133.72,130,"6,768,400"
"Aug 25, 2023",132.87,133.88,132.42,133.41,129.7,"8,509,100"
"Aug 24, 2023",133.34,134.39,132.44,132.44,128.76,"10,241,700"
"Aug 23, 2023",134,134.3,133.21,133.6,129.89,"7,276,800"
"Aug 22, 2023",133.47,133.79,133.13,133.2,129.5,"6,939,400"
"Aug 21, 2023",133.48,133.83,133.06,133.67,129.96,"6,872,400"
"Aug 18, 2023",133.22,133.88,133.1,133.53,129.82,"9,463,000"
"Aug 17, 2023",134.07,134.54,133.42,133.48,129.77,"11,163,800"
"Aug 16, 2023",135.36,135.8,134.52,134.55,130.81,"9,462,400"
"Aug 15, 2023",135.74,136.14,135.43,135.58,131.81,"9,118,500"
"Aug 14, 2023",135.69,136.51,135.57,136.08,132.3,"8,723,300"
"Aug 11, 2023",134.79,135.83,134.47,135.67,131.9,"7,674,400"
"Aug 10, 2023",135.25,136.53,134.69,134.83,131.08,"9,541,700"
"Aug 9, 2023",134.84,135.65,134.75,134.92,131.17,"9,833,600"
"Aug 8, 2023",134.78,135.13,134.04,134.96,131.21,"12,601,200"
"Aug 7, 2023",132.8,134.06,132.73,133.93,130.21,"8,165,600"
"Aug 4, 2023",132.91,133.73,132.07,132.4,128.72,"12,631,200"
"Aug 3, 2023",133.1,133.27,132.61,132.87,129.18,"11,863,400"
"Aug 2, 2023",133.48,134.39,133.18,133.54,129.83,"13,873,000"
